feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	Site	TP	1.77458724701164	0.514520574299858	59	36	0.00106497639181076	0.0087077481448056
k__Fungi..p__Basidiomycota...........2	Site	TP	-1.23573894726612	0.357593606716524	59	13	0.00104337604992664	0.0087077481448056
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	Site	TP	-1.14269958611055	0.335109572763181	59	10	0.00119976057613488	0.00926481778237492
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae....	Site	TP	1.33123108833238	0.397366190983378	59	11	0.0014376527512913	0.01051756486471
k__Fungi.............5	Site	TP	-1.31696807424107	0.407383942325901	59	10	0.00204018032890358	0.0130928404888215
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	Site	TP	-1.52272294350371	0.470335448317561	59	11	0.00201157405399006	0.0130928404888215
k__Fungi.............7	Site	TP	-1.1759358053487	0.364353451046642	59	9	0.00207224813492139	0.0130928404888215
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.9	Site	TP	0.90262269489079	0.287388032707583	59	14	0.00267074849063167	0.0161406104433827
k__Fungi..p__Ascomycota..c__Leotiomycetes........	Site	TP	-1.47566439441339	0.487086811916786	59	10	0.00367705070676318	0.0208808412736865
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	Site	TP	-0.457637125695586	0.151428017609774	59	8	0.00375554699167024	0.0208808412736865
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Boletales..f__Rhizopogonaceae..g__Rhizopogon..s__Rhizopogon_pseudoroseolus	Site	TP	0.581129113819066	0.195082836926079	59	8	0.00424457749127525	0.0226921642802792
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	Site	TP	-1.08922534202234	0.369434844419285	59	8	0.00462468446195078	0.0229582550075414
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola	Site	TP	0.472329371935254	0.159706442243438	59	8	0.00450782554709826	0.0229582550075414
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	Site	TP	0.825330615811534	0.28304607714654	59	8	0.00506349363906171	0.0242698488217096
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	Site	TP	-1.03014138633736	0.355109777304896	59	20	0.00527868233916354	0.0244578948381244
k__Fungi..p__Ascomycota...........4	Site	TP	-0.732073278176456	0.261586336982928	59	7	0.00699077059812175	0.031345713327062
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba.2	Site	TP	0.828182763213874	0.303427730654761	59	7	0.00842393604589233	0.0334550602965438
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	Site	TP	0.560579794192105	0.203590413155966	59	8	0.00789764550180068	0.0334550602965438
k__Fungi..p__Ascomycota..c__Leotiomycetes.........1	Site	TP	-0.909074903804316	0.332151008081822	59	7	0.00825621959908073	0.0334550602965438
k__Fungi.............4	Site	TP	0.589232072664076	0.215364965905626	59	7	0.00827754680815631	0.0334550602965438
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba	Site	TP	2.0803383514581	0.77380396556854	59	7	0.00939527375404015	0.035310011012447
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.2	Site	TP	-2.02319924830007	0.758205009963982	59	15	0.00990712539198154	0.035310011012447
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Bankeraceae..g__Phellodon..s__Phellodon_melaleucus	Site	TP	-0.982086485872474	0.367423935708354	59	7	0.00979031285615272	0.035310011012447
k__Fungi..p__Basidiomycota...........7	Site	TP	0.488851368716024	0.181893705207188	59	7	0.00941748076951172	0.035310011012447
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp.1	Site	TP	-1.01454393305153	0.391418265296508	59	7	0.0121008957575538	0.0420506127574994
k__Fungi..p__Basidiomycota...........1	Site	TP	-0.627805276197153	0.245028344301398	59	7	0.013069598802545	0.043867092386381
k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	Site	TP	0.556567116370593	0.217689035412758	59	7	0.0132548048937266	0.043867092386381
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Sebacinales..f__Serendipitaceae..g__Serendipita..s__Serendipita_sp	Site	TP	-0.620198407722462	0.24511264439196	59	6	0.0141848771930332	0.045853440228642
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Entolomataceae..g__Clitopilus..s__Clitopilus_sp	Site	TP	0.536727703541059	0.215451299707743	59	6	0.0156675344226985	0.0494951655626158
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp	Site	TP	-1.50057247618566	0.627660705449003	59	7	0.0201402227118736	0.0518424251287117
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	Site	TP	-0.814965080750292	0.333314394600869	59	11	0.0175974231739801	0.0518424251287117
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	Site	TP	0.678634216125994	0.280688463125077	59	6	0.0188367564651476	0.0518424251287117
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	Site	TP	-0.554093507515998	0.231756357214629	59	6	0.020134921926221	0.0518424251287117
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Lactarius..	Site	TP	-0.494693530557525	0.206211986339966	59	6	0.0197353402986373	0.0518424251287117
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Capronia..s__Capronia_sp	Site	TP	-0.744479407928677	0.304482317429627	59	6	0.0175960141907801	0.0518424251287117
k__Fungi..p__Ascomycota..c__Lecanoromycetes..o__Pertusariales..f__Pertusariaceae..g__Varicellaria..s__Varicellaria_sp	Site	TP	0.92280056039873	0.375231311658988	59	17	0.0169797528705587	0.0518424251287117
k__Fungi..p__Basidiomycota...........4	Site	TP	0.619971238961504	0.254788333564835	59	11	0.0181220518796964	0.0518424251287117
k__Fungi..p__Ascomycota...........3	Site	TP	0.454353407739383	0.188857757897036	59	7	0.0194038945566257	0.0518424251287117
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_minutissima.2	Site	TP	0.408740837998107	0.170552145499065	59	6	0.0198519508148576	0.0518424251287117
k__Fungi............	Site	TP	-1.43466141405774	0.606955276041209	59	39	0.0215252529459028	0.0544001847178271
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Ceratobasidiaceae..g__unidentified..s__Ceratobasidiaceae_sp	Site	TP	-0.536614422962137	0.22901434974303	59	6	0.0226345400896529	0.0561821620082455
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus.2	Site	TP	0.7205364834635	0.311395433537714	59	9	0.0243011307484855	0.0592606521761312
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	Site	TP	-1.65204208611181	0.720685853735922	59	18	0.0255994741924729	0.0613504640129953
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_mucosus	Site	TP	-0.794147926776639	0.348352384188943	59	6	0.0263854298004598	0.0621622837671849
k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp	Site	TP	-0.532060402332195	0.23574273398717	59	6	0.0278611147844133	0.0645449159172243
k__Fungi.............8	Site	TP	0.459291781156358	0.205617477472782	59	6	0.0294415321014002	0.0670880813458136
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus	Site	TP	0.850746271015453	0.383111577482399	59	9	0.0303668561402811	0.0680805323145012
k__Fungi..p__Basidiomycota..c__Microbotryomycetes.........1	Site	TP	-0.513615757500931	0.233333816307788	59	7	0.0317858929921385	0.0701307797763055
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Albatrellaceae..g__Leucophleps..s__Leucophleps_spinispora	Site	TP	-0.504501259999495	0.233445943978499	59	7	0.0349023879713589	0.075803623875295
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.5	Site	TP	-0.998123566145336	0.463502685795231	59	9	0.0355279934971578	0.0759752476323836
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp.2	Site	TP	0.521540091711642	0.260965218429125	59	6	0.0504398167628491	0.106229311061152
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.8	Site	TP	0.85721860932801	0.4306850671545	59	15	0.0513544606651654	0.10654134376803
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	Site	TP	-1.04759621602979	0.536922130087315	59	23	0.0559648049113201	0.108471041460837
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma...1	Site	TP	1.11496440252474	0.570696429769048	59	8	0.0556515797487199	0.108471041460837
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	Site	TP	1.52578225387552	0.778650258666183	59	19	0.0549483637894768	0.108471041460837
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	Site	TP	0.351611191314426	0.179069206184904	59	6	0.0544671362863738	0.108471041460837
k__Fungi.............6	Site	TP	-0.598980746876897	0.307280256114212	59	8	0.0561864387423043	0.108471041460837
k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	Site	TP	-1.03602240031934	0.554126481866465	59	14	0.0666718809720364	0.126950567878261
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_portentosum	Site	TP	-1.36238118543809	0.752699135234613	59	11	0.0755694211900194	0.141947966829901
k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__Saccharomycetales_fam_Incertae_sedis..g__Candida..s__Candida_santamariae.1	Site	TP	-0.429863234914401	0.239885037536285	59	8	0.0784483953701545	0.14539102608602
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.2	Site	TP	-0.823357062958532	0.468190661997406	59	15	0.0840141919287987	0.151661982832507
k__Fungi..p__Basidiomycota...........6	Site	TP	-0.442182398408151	0.251118460439556	59	6	0.0836273472580797	0.151661982832507
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae....	Site	TP	1.14082754309993	0.693573945518323	59	42	0.10550446477156	0.186837451431699
k__Fungi.............1	Site	TP	-1.01228143449099	0.616658481553973	59	30	0.106188191820894	0.186837451431699
k__Fungi..p__Ascomycota...........2	Site	TP	0.328481378966877	0.202217694451776	59	6	0.109809232673332	0.190793541769914
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales.......1	Site	TP	0.422300141097155	0.263987460618629	59	6	0.115194462869073	0.19767938689878
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae..g__Clavaria..	Site	TP	-0.49222785356634	0.310933193477923	59	7	0.118939663188716	0.199610253496004
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp	Site	TP	0.596751036675001	0.377222075795975	59	6	0.119191734101931	0.199610253496004
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_minutissima	Site	TP	0.329549128368462	0.212108955827704	59	6	0.12579639349337	0.208163079709267
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	Site	TP	-1.08421997567161	0.702566314375912	59	8	0.128309598411986	0.208998435041774
k__Fungi..p__Basidiomycota...........5	Site	TP	-0.469193372758485	0.304845202454871	59	6	0.12930838427045	0.208998435041774
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	Site	TP	-0.711442483520904	0.472264163989995	59	20	0.137473903787418	0.21964221409714
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste.1	Site	TP	-0.741284162411703	0.498491772947686	59	6	0.142511704296441	0.22510371474097
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	Site	TP	0.888404084147698	0.604767695713973	59	11	0.14733037010141	0.230100240944899
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	Site	TP	-0.604835207013699	0.415085802214726	59	7	0.15056700163646	0.232542369194089
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	Site	TP	1.22390063283221	0.861129599262594	59	14	0.160685482384221	0.232833086874978
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Hydnum..s__Hydnum_sp	Site	TP	0.64259874160771	0.447971721750547	59	7	0.156904181556764	0.232833086874978
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..	Site	TP	0.614450044541114	0.431058348523956	59	6	0.159481899458403	0.232833086874978
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.1	Site	TP	-0.667784050668161	0.465844596494628	59	8	0.15718038065098	0.232833086874978
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae..g__Glutinomyces..	Site	TP	0.440266243422584	0.309859318535601	59	6	0.160805585179841	0.232833086874978
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Leotiaceae..g__Gorgomyces..s__Gorgomyces_hungaricus	Site	TP	-0.304931345996173	0.214361578077655	59	6	0.160328184718643	0.232833086874978
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_croceus	Site	TP	0.605388405472807	0.44852378225504	59	7	0.18243711390375	0.258762845230829
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_minutissima.1	Site	TP	0.233563485563316	0.17269813997179	59	6	0.181576580339285	0.258762845230829
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	Site	TP	0.917766161743663	0.6939508199362	59	20	0.191275982055869	0.268559207128947
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba.1	Site	TP	0.32084690598953	0.253531809955647	59	6	0.210837397271443	0.293063982207305
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales.......1	Site	TP	-0.39212398725391	0.319385922192165	59	6	0.224589365735891	0.309088335022662
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii.1	Site	TP	0.301135010670897	0.247318008123659	59	6	0.228391799777091	0.311239805578585
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Thelephora..s__Thelephora_terrestris	Site	TP	0.388634757593366	0.327560770982447	59	6	0.240366086246139	0.324377533866149
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	Site	TP	0.436856989953028	0.375563245527249	59	7	0.249592912694289	0.333590527543329
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae....	Site	TP	0.254775931871342	0.225032090243871	59	6	0.262300884444872	0.345824590007338
k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp.1	Site	TP	0.279757506886293	0.2478422977216	59	6	0.263722349214229	0.345824590007338
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	Site	TP	0.720026047683045	0.653904264286324	59	17	0.275473331592464	0.3482560936891
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.1	Site	TP	-0.771114574990428	0.700080207379862	59	14	0.275323385822672	0.3482560936891
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus.1	Site	TP	0.327729658244674	0.293246660484905	59	7	0.268430426019389	0.3482560936891
k__Fungi.............10	Site	TP	0.183181699359335	0.166403448724529	59	6	0.275598347523748	0.3482560936891
k__Fungi.............3	Site	TP	-0.425961062474131	0.399464422468875	59	7	0.290770199096679	0.364117636706652
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae....	Site	TP	-0.386865777105585	0.387222755339919	59	7	0.321979396643562	0.399599429762992
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentellopsis..s__Tomentellopsis_sp	Site	TP	0.247838878228013	0.270192675172374	59	9	0.362867566393128	0.446359218837565
k__Fungi..p__Basidiomycota..........	Site	TP	-0.462772945693087	0.510562361438389	59	24	0.368540770874124	0.449361115364063
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	Site	TP	0.417970587209803	0.469426855584063	59	8	0.377002079871429	0.455680774801119
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	Site	TP	-0.681404089713827	0.851116948149359	59	14	0.426687785430377	0.511289673920882
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	Site	TP	-0.474802959113529	0.72673573400564	59	17	0.516166267731101	0.613223172774556
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	Site	TP	-0.380049327204787	0.602181464822461	59	15	0.530484185496686	0.624892388000334
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	Site	TP	0.515508429117035	0.863061847162383	59	24	0.552671363271686	0.645557306678692
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_adusta	Site	TP	-0.226424047586411	0.427424881238959	59	6	0.598349645639373	0.691289852041328
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	Site	TP	-0.139233651551174	0.265317398608543	59	6	0.60177030285612	0.691289852041328
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.2	Site	TP	-0.308264367139425	0.639528243462129	59	7	0.631638624432023	0.719653842590584
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.4	Site	TP	-0.172233159008488	0.365068403966592	59	6	0.63888254885898	0.721989221881286
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum.1	Site	TP	-0.407806129107691	0.910785056913917	59	18	0.656029097640156	0.735387456225659
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_sp	Site	TP	-0.168171065402075	0.397323217103563	59	8	0.67369827921456	0.745206786204099
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Sebacinales..f__Serendipitaceae..g__unidentified..s__Serendipitaceae_sp	Site	TP	-0.0913669682759397	0.217146494292698	59	7	0.675511187494363	0.745206786204099
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	Site	TP	0.246924119397355	0.626770169009098	59	33	0.695078515396284	0.760755225512469
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	Site	TP	-0.180657741242184	0.494432996140582	59	7	0.716177438669791	0.777723937305476
k__Fungi..p__Ascomycota..c__Leotiomycetes.........2	Site	TP	-0.17558567253124	0.500252602722241	59	12	0.726886846063648	0.783234663587962
k__Fungi..p__Basidiomycota...........3	Site	TP	0.111786879279516	0.345470545805377	59	7	0.747441325931676	0.799187263880792
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.3	Site	TP	-0.107792846183304	0.357081320360766	59	9	0.763848339140058	0.810495565957772
k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreaceae..g__Trichoderma..s__Trichoderma_oblongisporum	Site	TP	0.0810941560302562	0.279850895185299	59	6	0.773038897428909	0.814033384413775
k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	Site	TP	-0.0514715970452584	0.21138562303012	59	7	0.808495246143378	0.844968715894207
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Warcupia..s__Warcupia_terrestris	Site	TP	-0.054287140546729	0.252487612246285	59	7	0.830527644005668	0.861517481468566
k__Fungi..p__Ascomycota..........	Site	TP	-0.0610484048153588	0.360051560475254	59	16	0.865960742509182	0.891618838583528
k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__Saccharomycetales_fam_Incertae_sedis..g__Candida..s__Candida_santamariae	Site	TP	0.0532224523935501	0.362603174623677	59	8	0.883824548252951	0.903320677993825
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	Site	TP	0.092514561795877	0.685978255518053	59	13	0.893193606013451	0.906232928728976
k__Fungi..p__Ascomycota...........1	Site	TP	-0.0570097958964197	0.463886256571134	59	11	0.902621705652814	0.909162442650298
