feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	Site	TP	1.77458724701164	0.514520574299858	59	36	0.00106497639181076	0.0087077481448056
k__Fungi..p__Basidiomycota...........2	Site	TP	-1.23573894726612	0.357593606716524	59	13	0.00104337604992664	0.0087077481448056
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	Site	TP	-1.14269958611055	0.335109572763181	59	10	0.00119976057613488	0.00926481778237492
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae....	Site	TP	1.33123108833238	0.397366190983378	59	11	0.0014376527512913	0.01051756486471
k__Fungi.............5	Site	TP	-1.31696807424107	0.407383942325901	59	10	0.00204018032890358	0.0130928404888215
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	Site	TP	-1.52272294350371	0.470335448317561	59	11	0.00201157405399006	0.0130928404888215
k__Fungi.............7	Site	TP	-1.1759358053487	0.364353451046642	59	9	0.00207224813492139	0.0130928404888215
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.9	Site	TP	0.90262269489079	0.287388032707583	59	14	0.00267074849063167	0.0161406104433827
k__Fungi..p__Ascomycota..c__Leotiomycetes........	Site	TP	-1.47566439441339	0.487086811916786	59	10	0.00367705070676318	0.0208808412736865
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	Site	TP	-0.457637125695586	0.151428017609774	59	8	0.00375554699167024	0.0208808412736865
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Boletales..f__Rhizopogonaceae..g__Rhizopogon..s__Rhizopogon_pseudoroseolus	Site	TP	0.581129113819066	0.195082836926079	59	8	0.00424457749127525	0.0226921642802792
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	Site	TP	-1.08922534202234	0.369434844419285	59	8	0.00462468446195078	0.0229582550075414
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola	Site	TP	0.472329371935254	0.159706442243438	59	8	0.00450782554709826	0.0229582550075414
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	Site	TP	0.825330615811534	0.28304607714654	59	8	0.00506349363906171	0.0242698488217096
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	Site	TP	-1.03014138633736	0.355109777304896	59	20	0.00527868233916354	0.0244578948381244
k__Fungi..p__Ascomycota...........4	Site	TP	-0.732073278176456	0.261586336982928	59	7	0.00699077059812175	0.031345713327062
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba.2	Site	TP	0.828182763213874	0.303427730654761	59	7	0.00842393604589233	0.0334550602965438
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	Site	TP	0.560579794192105	0.203590413155966	59	8	0.00789764550180068	0.0334550602965438
k__Fungi..p__Ascomycota..c__Leotiomycetes.........1	Site	TP	-0.909074903804316	0.332151008081822	59	7	0.00825621959908073	0.0334550602965438
k__Fungi.............4	Site	TP	0.589232072664076	0.215364965905626	59	7	0.00827754680815631	0.0334550602965438
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..s__Inocybe_rufoalba	Site	TP	2.0803383514581	0.77380396556854	59	7	0.00939527375404015	0.035310011012447
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.2	Site	TP	-2.02319924830007	0.758205009963982	59	15	0.00990712539198154	0.035310011012447
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Bankeraceae..g__Phellodon..s__Phellodon_melaleucus	Site	TP	-0.982086485872474	0.367423935708354	59	7	0.00979031285615272	0.035310011012447
k__Fungi..p__Basidiomycota...........7	Site	TP	0.488851368716024	0.181893705207188	59	7	0.00941748076951172	0.035310011012447
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp.1	Site	TP	-1.01454393305153	0.391418265296508	59	7	0.0121008957575538	0.0420506127574994
k__Fungi..p__Basidiomycota...........1	Site	TP	-0.627805276197153	0.245028344301398	59	7	0.013069598802545	0.043867092386381
k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__unidentified..g__unidentified..s__Saccharomycetales_sp	Site	TP	0.556567116370593	0.217689035412758	59	7	0.0132548048937266	0.043867092386381
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Sebacinales..f__Serendipitaceae..g__Serendipita..s__Serendipita_sp	Site	TP	-0.620198407722462	0.24511264439196	59	6	0.0141848771930332	0.045853440228642
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Entolomataceae..g__Clitopilus..s__Clitopilus_sp	Site	TP	0.536727703541059	0.215451299707743	59	6	0.0156675344226985	0.0494951655626158
