"","Shannon","Simpson","Pielou","Species_Richness"
"ASCC161_6_38_0923_TP_1C_OM2",3.55128875194854,0.946588666666667,0.711619421802641,147
"ASCC162_1_3_0923_TP_1C_OM",3.30076469593021,0.875273055555556,0.667948915289448,140
"ASCC163_13_88_0923_TP_1C_OM",3.98229628110284,0.958218444444444,0.764431685633864,183
"ASCC164_2_12_0923_TP_1C_OM",3.70294726451832,0.949508333333333,0.744051712663512,145
"ASCC165_7_44_0923_TP_1C_OM",4.48867261090682,0.980318277777778,0.827412712825461,227
"ASCC166_5_32_0923_TP_1C_OM",3.96215299391297,0.946029833333333,0.733981766203336,221
"ASCC167_15_100_0923_TP_1C_OM",4.03269902827319,0.962622222222222,0.745805607574442,223
"ASCC168_10_68_0923_TP_1C_OM",4.0901130117552,0.961651388888889,0.797308726555732,169
"ASCC169_14_97_0923_TP_1C_OM",4.01510050393276,0.969230333333333,0.807897653675503,144
"ASCC17_T4A_3_0923_SJ_1C_15",3.71576080966339,0.929249277777778,0.724334146959686,169
"ASCC170_12_82_0923_TP_1C_OM",2.67366592653562,0.7454305,0.537233065885339,145
"ASCC171_3_16_0923_TP_1C_OM",3.7248564719445,0.953776111111111,0.729513562372412,165
"ASCC172_11_72_0923_TP_1C_OM",4.11119177924255,0.965761333333333,0.775942906931051,200
"ASCC173_5_33_0923_TP_1C_OM",3.58138422836092,0.926249,0.70309380852514,163
"ASCC174_3_15_0923_TP_1C_OM",3.97167407468536,0.965479111111111,0.777852817854571,165
"ASCC175_10_67_0923_TP_1C_OM",4.18634823956826,0.967643055555556,0.785030751078633,207
"ASCC176_8_52_0923_TP_1C_OM",4.68923984809738,0.983787222222222,0.83649757744582,272
"ASCC177_14_94_0923_TP_1C_OM",4.01526026744112,0.964637333333333,0.788271923268867,163
"ASCC178_4_26_0923_TP_1C_OM",3.90601854675713,0.9624955,0.764089960397357,166
"ASCC179_16_110_0923_TP_1C_OM",3.18101852332469,0.881354944444445,0.650468594351951,133
"ASCC18_C3_5_0923_SJ_1C_15",3.57468354488306,0.943708777777778,0.728742773105372,135
"ASCC180_7_43_0923_TP_1C_OM",4.05198476260945,0.961160388888889,0.788068825990162,171
"ASCC181_11_73_0923_TP_1C_OM",3.78071286468358,0.950574222222222,0.72882816242946,179
"ASCC182_1_4_0923_TP_1C_OM",4.20036879858643,0.976281888888889,0.830728758112083,157
"ASCC183_4_24_0923_TP_1C_OM",4.18341453208889,0.9723085,0.791832900429943,197
"ASCC185_15_101_0923_TP_1C_OM",4.40635258934772,0.980187944444444,0.841478358898182,188
"ASCC186_9_60_0923_TP_1C_OM",3.90158768622627,0.961336166666667,0.751322954966866,180
"ASCC189_13_87_0923_TP_1C_OM",4.01177703831467,0.961040555555556,0.794433946741331,156
"ASCC19_T2B_2_0923_SJ_1C_15",3.67284188682002,0.956966111111111,0.753372970021316,131
"ASCC190_16_111_0923_SJ_1C_OM",3.87263525469931,0.956442277777778,0.763998509382572,159
"ASCC191_T3B_2_0923_SJ_1C_OM",4.00277407337322,0.958504333333333,0.75128887131823,206
"ASCC192_T2A_4_0923_SJ_1C_OM",4.66665211373608,0.9745295,0.809453152642569,319
"ASCC194_C1_5_0923_SJ_1C_OM",2.96580845517799,0.844443,0.630958588139535,110
"ASCC195_C2_2_0923_SJ_1C_OM",4.02073356486461,0.96917,0.81364316172872,140
"ASCC196_T1B_3_0923_SJ_1C_OM",3.71102645205872,0.938465777777778,0.725945875792435,166
"ASCC198_T1C_6_0923_SJ_1C_OM",3.92350947968618,0.952336333333333,0.760509289420397,174
"ASCC2_T1A_6_0923_SJ_1C_15",3.66592954640222,0.955020388888889,0.732607690463532,149
"ASCC20_T3A_6_0923_SJ_1C_5",3.83995339130366,0.956478666666667,0.747683819443103,170
"ASCC201_T2B_4_0923_SJ_1C_OM",4.0752374990102,0.963492555555556,0.769156926072419,200
"ASCC202_C4_6_0923_SJ_1C_OM",4.20782669464282,0.971580611111111,0.781470991351087,218
"ASCC203_C3_4_0923_SJ_1C_OM",4.51470328857192,0.9825315,0.839180190975361,217
"ASCC204_T4A_4_0923_SJ_1C_OM",3.21593409772322,0.877568388888889,0.641821627192139,150
"ASCC206_T4B_4_0923_SJ_1C_OM",3.49054144888103,0.943651555555556,0.768284167363012,94
"ASCC207_T3A_6_0923_SJ_1C_OM",4.0325741962418,0.961626277777778,0.789780113566547,165
"ASCC208_T1A_6_0923_SJ_1C_OM",4.21080533678166,0.965574277777778,0.773701241020316,231
"ASCC209_T3A_5_0923_SJ_1C_OM",3.16948640125601,0.884977777777778,0.636860753517916,145
"ASCC21_T2C_3_0923_SJ_1C_15",3.29288781477239,0.921239444444444,0.663508141015476,143
"ASCC210_T2C_7_0923_SJ_1C_OM",3.76491179017665,0.933022277777778,0.692323810724664,230
"ASCC211_C4_4_0923_SJ_1C_OM",4.31319405442491,0.969661,0.797020724026547,224
"ASCC212_T4C_6_0923_SJ_1C_OM",4.38075369911789,0.975093555555556,0.805570027625311,230
"ASCC213_T3A_4_0923_SJ_1C_OM",2.38388275516029,0.777333833333333,0.497939815510784,120
"ASCC214_C1_4_0923_SJ_1C_OM",4.39995064900674,0.977352333333333,0.796305877088531,251
"ASCC215_T4A_6_0923_SJ_1C_OM",4.46074911187308,0.977023111111111,0.822265476640103,227
"ASCC216_T4B_5_0923_SJ_1C_OM",4.11714778204526,0.966733888888889,0.785453355573363,189
"ASCC218_T1A_3_0923_SJ_1C_OM",4.42406449348189,0.973375611111111,0.796703888408426,258
"ASCC219_T4A_3_0923_SJ_1C_OM",4.70058748131752,0.981882111111111,0.832633371023265,283
"ASCC22_T3B_5_0923_SJ_1C_15",4.03948323595486,0.959838777777778,0.754781448836947,211
"ASCC220_T1A_2_0923_SJ_1C_OM",4.10083109994382,0.957634944444444,0.765568010980075,212
"ASCC221_C4_3_0923_SJ_1C_OM",4.18084807724713,0.973335,0.851036389587689,136
"ASCC222_T1A_2_0923_SJ_1C_OM",3.9108604278888,0.942726277777778,0.748383087064169,186
"ASCC223_C2_4_0923_SJ_1C_OM",4.15339739495291,0.963649166666667,0.762547762364806,232
"ASCC224_C3_5_0923_SJ_1C_OM",3.84044793148402,0.960846222222222,0.750381511241127,167
"ASCC225_T1C_4_0923_SJ_1C_OM",4.04598760532429,0.965665222222222,0.78601106296455,172
"ASCC226_T2C_5_0923_SJ_1C_OM",3.29779286027024,0.890594777777778,0.651403645513093,158
"ASCC227_TB3_3_0923_SJ_1C_OM",4.32519159827991,0.970865666666667,0.788578255626915,241
"ASCC228_T4B_3_0923_SJ_1C_OM",3.94549114570741,0.949029111111111,0.739864841680781,207
"ASCC229_C3_3_0923_SJ_1C_OM",4.20176897911738,0.969424,0.753041654373421,265
"ASCC23_C4_4_0923_SJ_1C_15",3.65838086996897,0.950580888888889,0.7424786917283,138
"ASCC230_T2B_3_0923_SJ_1C_OM",4.26327698291799,0.969733888888889,0.785864748832704,227
"ASCC231_T2A_3_0923_SJ_1C_OM",3.72490428625638,0.94024,0.740473164456688,153
"ASCC232_T2A_5_0923_SJ_1C_OM",4.12055663507807,0.960998055555556,0.786103683226152,189
"ASCC233_T3C_4_0923_SJ_1C_OM",3.96292539690757,0.957453277777778,0.785760729075384,155
"ASCC234_T4C_5_0923_SJ_1C_OM",3.58736676263913,0.934436611111111,0.68790238832854,184
"ASCC235_C1_5_0923_SJ_1C_OM",4.41117308299661,0.975247444444444,0.797762845527675,252
"ASCC236_T4C_4_0923_SJ_1C_OM",4.10446671989449,0.961464666666667,0.772502842179423,203
"ASCC237_T1B_5_0923_SJ_1C_OM",4.09148729014438,0.969984944444444,0.787891640086128,180
"ASCC238_112_0823_SF_1C_OM",2.96102158953279,0.896031777777778,0.63366789035699,107
"ASCC239_T2B_6_0923_SJ_1C_OM",4.47932877509144,0.978396888888889,0.831187447424078,219
"ASCC24_T3B_3_0923_SJ_1C_5",3.89110700382364,0.959199222222222,0.773512577757161,153
"ASCC240_T3C_5_0923_SJ_1C_OM",4.06449646772025,0.964608833333333,0.78438175355494,178
"ASCC241_T1B_4_0923_SJ_1C_OM",4.07885547867931,0.969636444444444,0.786302702622717,179
"ASCC242_T1C_3_0923_SJ_1C_OM",3.79951490735729,0.941633,0.738128991584538,172
"ASCC243_T2C_3_0923_SJ_1C_OM",2.41264385391584,0.801771611111111,0.538856903977864,88
"ASCC244_T3C_3_0923_SJ_1C_OM",4.33434661054009,0.9659775,0.778390526594123,262
"ASCC245_76_0823_SF_1C_OM",2.89841561772672,0.862799055555555,0.60541422804469,120
"ASCC246_32_0823_SF_1C_OM",3.27875397154546,0.874654777777778,0.658816432874054,145
"ASCC247_151_0823_SF_1C_OM",3.59697903513871,0.951674277777778,0.738973513541758,130
"ASCC248_85_0823_SF_1C_OM",3.79631427006701,0.960878055555556,0.783684486645696,127
"ASCC25_T3C_3_0923_SJ_1C_5",3.72903561894018,0.946416611111111,0.735668986860478,159
"ASCC250_55_SF_0823_1C_OM",3.59854083498931,0.923234388888889,0.695215753196526,177
"ASCC251_5_0823_SF_1C_OM",4.10244661192269,0.969984611111111,0.79170551454073,178
"ASCC252_84_0823_SF_1C_OM",4.22877764395228,0.963167166666667,0.770999855642966,241
"ASCC255_62_0823_SF_1C_OM",3.77011201347026,0.943884555555556,0.770929010305888,133
"ASCC256_168_0823_SF_1C_OM",4.01833729346323,0.959792833333333,0.791763482346484,160
"ASCC257_75_0823_SF_1C_OM",4.38027325771991,0.979365111111111,0.83150933936664,194
"ASCC258_57_0823_SF_1C_OM",4.35785038618932,0.972021277777778,0.791569110369898,246
"ASCC259_37_0823_SF_1C_OM",4.29301410523826,0.965354777777778,0.779217917295298,247
"ASCC26_C4_6_0923_SJ_1C_15",3.76870985365585,0.940171388888889,0.73636467564939,167
"ASCC263_122_0823_SF_1C_OM",4.00622040634469,0.964287111111111,0.772300452731676,179
"ASCC264_101_0823_SF_1C_OM",3.93674627110524,0.954515833333333,0.779575945423725,156
"ASCC266_139_0823_SF_1C_OM",3.4856006378966,0.945371,0.729338892983332,119
"ASCC267_26_0823_SF_1C_OM",3.90916653913703,0.958679611111111,0.726004294469934,218
"ASCC268_27_0823_SF_1C_OM",2.61563017833542,0.788334388888889,0.575712187671114,94
"ASCC269_162_0823_SF_1C_OM",4.25750254605387,0.975334611111111,0.814716596858812,186
"ASCC270_138_0823_SF_1C_OM",4.05426756218935,0.957838444444444,0.749174562294147,224
"ASCC272_43_0823_SF_1C_OM",4.1516319387328,0.955628444444444,0.755231015058006,244
"ASCC273_112_0823_SF_1C_OM",3.9688297625722,0.961644444444444,0.751940800609816,196
"ASCC274_40_0823_SF_1C_OM",3.72848425179257,0.947665333333333,0.733750747625056,161
"ASCC275_125_0823_SF_1C_OM",4.02667206394889,0.966941,0.789564221129381,164
"ASCC276_64_0823_SF_1C_OM",4.07992503833979,0.959421888888889,0.768598207723626,202
"ASCC277_57_0823_SF_1C_5",4.08997535297554,0.969363444444444,0.817349967987469,149
"ASCC278_85_0823_SF_1C_15",2.63770560954469,0.840184166666667,0.593723310082293,85
"ASCC279_168_0823_SF_1C_15",3.67035626842849,0.938871166666667,0.709867059244501,176
"ASCC28_C1_5_0923_SJ_1C_15",4.15136013885593,0.974127111111111,0.824180901933971,154
"ASCC280_37_0823_SF_1C_15",3.89357348450517,0.960618833333333,0.794957296182735,134
"ASCC281_103_0823_SF_1C_5",1.80680724241702,0.604633166666667,0.423866509926874,71
"ASCC282_154_0823_SF_1C_15",3.71220819652076,0.959599,0.792845825212125,108
"ASCC284_154_0823_SF_1C_5",3.12034239949574,0.895563777777778,0.679055715903546,99
"ASCC286_162_0823_SF_1C_5",3.34255410816814,0.935608833333333,0.687794883845352,129
"ASCC288_8_0823_SF_1C_OM",3.93745502723544,0.961464555555556,0.756619901548818,182
"ASCC289_114_0823_SF_1C_15",3.26795630017773,0.919649666666667,0.708097716679873,101
"ASCC29_C3_3_0923_SJ_1C_15",3.86087123791453,0.958895277777778,0.765525639502888,155
"ASCC290_101_0823_SF_1C_5",2.2775350054761,0.774023111111111,0.563320832361332,57
"ASCC291_84_0823_SF_1C_15",3.20699130546202,0.900128166666667,0.671041731833144,119
"ASCC292_55_0823_SF_1C_5",3.39829097826491,0.929757333333333,0.692783000292339,135
"ASCC293_62_0823_SF_1C_5",3.11687394926012,0.843298444444444,0.64238551281051,128
"ASCC295_26_0823_SF_1C_5",3.55675466366971,0.948440333333333,0.740370333633123,122
"ASCC296_122_0823_SF_1C_5",3.43186763071207,0.941984111111111,0.75018239334429,97
"ASCC297_64_0823_SF_1C_15",3.12413282903154,0.889277666666667,0.665935016430092,109
"ASCC298_76_0823_SF_1C_5",3.170210869622,0.914480277777778,0.689908201094939,99
"ASCC299_5_0823_SF_1C_5",3.25560376049616,0.927022444444444,0.70391846437348,102
"ASCC3_T4A_5_0923_SJ_1C_5",3.65741322246688,0.953451777777778,0.732885007234952,147
"ASCC30_T1A_2_0923_SJ_1C_15",3.76954517038871,0.960627611111111,0.775656518553176,129
"ASCC300_32_0823_SF_1C_15",3.55538878628806,0.936535388888889,0.738830544245203,123
"ASCC301_16_0823_SF_1C_15",3.12043338188337,0.922855611111111,0.656437188826559,116
"ASCC302_151_0823_SF_1C_5",3.08610611848337,0.883342111111111,0.64350310739006,121
"ASCC304_8_0823_SF_1C_5",2.76242210435659,0.869273666666667,0.641816990342054,74
"ASCC305_38_0823_SF_1C_5",3.11872114154385,0.898720333333333,0.670121983621604,105
"ASCC306_8_0823_SF_1C_15",3.46917692904252,0.946103833333333,0.767213431130062,92
"ASCC307_125_0823_SF_1C_5",3.77115304379178,0.960056277777778,0.791897376161657,117
"ASCC308_64_0823_SF_1C_5",3.09773495716939,0.912007777777778,0.690128293318233,89
"ASCC309_26_0823_SF_1C_15",3.77618911548121,0.961981166666667,0.801818643063156,111
"ASCC31_T4B_5_0923_SJ_1C_5",3.57959173072039,0.919605055555556,0.726488214216268,138
"ASCC310_122_0823_SF_1C_15",3.77135321457167,0.961999666666667,0.790526624885433,118
"ASCC311_103_0823_SF_1C_15",2.7598715453936,0.8429395,0.595476359546064,103
"ASCC312_27_0823_SF_1C_5",1.65755003583698,0.649276166666667,0.419500834140413,52
"ASCC313_55_0823_SF_1C_15",3.31003957293732,0.924821277777778,0.697594714400922,115
"ASCC314_151_0823_SF_1C_15",3.32781281576301,0.927273444444444,0.689228786036249,125
"ASCC315_75_0823_SF_1C_15",3.49390512452387,0.951027944444444,0.760351250560207,99
"ASCC316_114_0823_SF_1C_5",2.79356310444676,0.853052,0.619297298089397,91
"ASCC317_101_0823_SF_1C_15",2.34316667205368,0.772967722222222,0.52883402280712,84
"ASCC318_162_0823_SF_1C_15",1.86630702858735,0.603443944444445,0.42351393947912,82
"ASCC319_37_0823_SF_1C_5",3.74987332508578,0.951148722222222,0.746409734372845,152
"ASCC32_C3_5_0923_SJ_1C_15",3.62982075788086,0.959251777777778,0.786506169153135,101
"ASCC320_32_0823_SF_1C_5",3.3671892606923,0.927416388888889,0.728045200832479,102
"ASCC321_62_0823_SF_1C_15",3.67289158731048,0.914805833333333,0.719336233824811,165
"ASCC322_13_0823_SF_1C_5",3.83473158885664,0.957974444444444,0.792909028595862,126
"ASCC323_125_0823_SF_1C_15",2.36798308991215,0.835205888888889,0.563176266201154,67
"ASCC324_112_0823_SF_1C_15",3.27945758612208,0.925188944444444,0.691149524883366,115
"ASCC325_84_0823_SF_1C_5",3.70573332149391,0.9543915,0.755458865991113,135
"ASCC326_57_0823_SF_1C_15",3.95260456582458,0.964565555555556,0.803378026340474,137
"ASCC328_168_0823_SF_1C_5",3.6736841687429,0.952603777777778,0.794314759687021,102
"ASCC329_85_0823_SF_1C_5",2.88049973735139,0.903934611111111,0.653660824691667,82
"ASCC33_T2C_7_0923_SJ_1C_5",3.18625565202587,0.894175555555556,0.667882264882002,118
"ASCC330_16_0823_SF_1C_5",3.3904594818554,0.937882055555555,0.757249146611395,88
"ASCC331_5_0823_SF_1C_5",3.16751325672467,0.895479888888889,0.677857753608349,107
"ASCC332_27_0823_SF_1C_15",2.15214402326508,0.742819833333333,0.489741477831595,81
"ASCC333_40_0823_SF_1C_5",4.07090145166663,0.972800944444444,0.835022909184236,131
"ASCC334_75_0823_SF_1C_5",3.67140895666344,0.957873722222222,0.776625294445056,113
"ASCC337_43_0823_SF_1C_15",3.43209665087327,0.937418166666667,0.740517225406151,103
"ASCC35_T4C_6_0923_SJ_1C_5",3.68056418882874,0.932856055555556,0.75146683827136,134
"ASCC36_T2A_4_0923_SJ_1C_5",3.67676177006547,0.952319833333333,0.731856929082804,152
"ASCC37_T1B_5_0923_SJ_1C_5",3.24762575573573,0.9287195,0.684440929370257,115
"ASCC38_T1B_5_0923_SJ_1C_15",3.45533870049654,0.9379515,0.715640881784771,125
"ASCC39_T3A_5_0923_SJ_1C_5",3.78152517989785,0.945187,0.717848709231427,194
"ASCC4_T2B_4_0923_SJ_1C_15",4.63451289876509,0.984456,0.849539889726768,234
"ASCC40_T3A_4_0923_SJ_1C_15",3.57173400777363,0.948010166666667,0.743488418246916,122
"ASCC41_TC3_5_0923_SJ_1C_15",3.47402712887528,0.935435666666667,0.714847989967134,129
"ASCC42_T3C_3_0923_SJ_1C_15",3.90381269736934,0.961616555555556,0.741062606375011,194
"ASCC43_T1C_3_0923_SJ_1C_15",3.83332096549306,0.959975333333333,0.777983276371684,138
"ASCC45_T3B_2_0923_SJ_1C_5",3.37667278541901,0.934241166666667,0.706546459886637,119
"ASCC46_C4_6_0923_SJ_1C_5",3.62178149392797,0.947517666666667,0.710171833946083,164
"ASCC47_T3C_5_0923_SJ_1C_5",3.23127388650789,0.902558444444445,0.649276021934875,145
"ASCC48_T4A_4_0923_SJ_1C_15",3.82989795797776,0.955568166666667,0.753708558281499,161
"ASCC49_T4A_3_0923_SJ_1C_5",4.15050337028087,0.965632888888889,0.762016430583125,232
"ASCC5_C2_2_0923_SJ_1C_15",3.67235389078583,0.948915611111111,0.743144399518641,140
"ASCC50_C3_4_0923_SJ_1C_15",3.66802732694799,0.943657444444444,0.734014711803522,148
"ASCC51_T2B_3_0923_SJ_1C_5",3.68296212981231,0.9504325,0.738004584927099,147
"ASCC52_T4A_6_0923_SJ_1C_15",3.57743919034107,0.944283666666667,0.736127013283542,129
"ASCC53_T3B_5_0923_SJ_1C_5",4.3010839928353,0.975416,0.794782946190826,224
"ASCC56_C2_2_0923_SJ_1C_5",3.57991091732899,0.942769555555556,0.715417532173657,149
"ASCC57_T1C_6_0923_SJ_1C_5",3.60758600929429,0.937327055555556,0.76456222788162,112
"ASCC58_T1C_4_0923_SJ_1C_15",3.46182823340538,0.924510555555556,0.739370185387061,108
"ASCC59_T4C_6_0923_SJ_1C_15",3.59053901120267,0.937428444444445,0.726588187517377,140
"ASCC6_T4C_6_0923_SJ_1C_5",3.50356805879145,0.907246166666667,0.713172030252746,136
"ASCC60_T4C_4_0923_SJ_1C_15",3.373927048387,0.913526944444444,0.70473793578313,120
"ASCC61_T4C_4_0923_SJ_1C_5",3.37560945361153,0.931025166666667,0.733004279381969,100
"ASCC62_T3C_4_0923_SJ_1C_15",3.75233081571751,0.950399277777778,0.726522034923161,175
"ASCC63_T1C_3_0923_SJ_1C_5",3.57707437651921,0.930129722222222,0.74460006382379,122
"ASCC64_T2A_3_0923_SJ_1C_15",3.52947506580386,0.942301166666667,0.733445521858174,123
"ASCC65_T2A_5_0923_SJ_1C_15",3.36597517185092,0.935847944444445,0.680165384139035,141
"ASCC66_T3B_2_0923_SJ_1C_15",3.63035663665289,0.944338,0.685839330411477,199
"ASCC68_T4C_5_0923_SJ_1C_15",3.63285688793271,0.947870888888889,0.728961405602957,146
"ASCC7_T1C_4_0923_SJ_1C_5",3.59606875967176,0.9392995,0.716736733176641,151
"ASCC70_T4B_4_0923_SJ_1C_15",4.05827540709405,0.969704833333333,0.794813698626087,165
"ASCC71_T1B_3_0923_SJ_1C_15",3.86939662768781,0.954512,0.768201913560524,154
"ASCC72_T4C_5_0923_SJ_1C_5",3.4670666262628,0.934971222222222,0.715716912741586,127
"ASCC73_T2C_3_0923_SJ_1C_5",2.86587138163107,0.897265333333333,0.613305447975196,107
"ASCC74_C1_4_0923_SJ_1C_5",3.75963324426612,0.960404722222222,0.77361694885421,129
"ASCC75_T2B_6_0923_SJ_1C_5",4.14461329249225,0.971221,0.796427357171666,182
"ASCC76_C1_2_0923_SJ_1C_15",3.860246941325,0.962537833333333,0.76346109147656,157
"ASCC79_T2A_3_0923_SJ_1C_5",3.68910391423517,0.954569944444444,0.764056379711639,125
"ASCC8_C3_4_0923_SJ_1C_5",3.83433151608384,0.926561888888889,0.716448646517732,211
"ASCC81_T3A_5_0923_SJ_1C_15",3.57177742100585,0.939274444444444,0.731501600440495,132
"ASCC83_T4B_4_0923_SJ_1C_5",3.9511338406129,0.967480055555555,0.760053110899017,181
"ASCC84_C1_4_0923_SJ_1C_15",3.54994356641143,0.944607666666667,0.724797811158914,134
"ASCC85_C3_3_0923_SJ_1C_15",3.57673461768371,0.943484722222222,0.732516836519378,132
"ASCC86_T1A_3_0923_SJ_1C_15",3.87978105876301,0.959173611111111,0.752033237432774,174
"ASCC87_T4B_5_0923_SJ_1C_15",4.17834266858807,0.968042111111111,0.809005966497761,175
"ASCC88_T1A_2_0923_SJ_1C_5",3.6252693058515,0.942959444444444,0.742456762188549,132
"ASCC89_T2C_7_0923_SJ_1C_15",3.1195118994307,0.860513555555556,0.63691587043373,134
"ASCC9_T2C_5_0923_SJ_1C_5",3.78044448563968,0.958828722222222,0.723426664491077,186
"ASCC91_T1B_4_0923_SJ_1C_15",3.4506375933604,0.933685388888889,0.701351823387322,137
