"","Shannon","Simpson","Pielou","Species_Richness"
"ASCC180_7_43_0923_TP_1C_OM",4.08009315418073,0.963577744247663,0.787391660531776,178
"ASCC181_11_73_0923_TP_1C_OM",3.80530720368364,0.950902140218382,0.723072623903686,193
"ASCC182_1_4_0923_TP_1C_OM",4.21481271352287,0.97649367113346,0.828448728200908,162
"ASCC183_4_24_0923_TP_1C_OM",4.18081195852438,0.971495075756219,0.779133553116964,214
"ASCC185_15_101_0923_TP_1C_OM",4.41617495671336,0.979955129767019,0.835889582052566,197
"ASCC186_9_60_0923_TP_1C_OM",3.91050919899834,0.961507724991277,0.740177627019592,197
"ASCC189_13_87_0923_TP_1C_OM",4.02077364729071,0.960716222366498,0.792243535624693,160
"ASCC19_T2B_2_0923_SJ_1C_15",3.68318383229168,0.9567039206003,0.74973388482587,136
"ASCC190_16_111_0923_SJ_1C_OM",3.88444935775125,0.956783116775371,0.758094587191777,168
"ASCC191_T3B_2_0923_SJ_1C_OM",4.05111900820241,0.959724751928416,0.747365160218738,226
"ASCC192_T2A_4_0923_SJ_1C_OM",4.65909698821127,0.973407560552501,0.798100739727224,343
"ASCC194_C1_5_0923_SJ_1C_OM",4.61551216197017,0.979545857326536,0.816545067982032,285
"ASCC195_C2_2_0923_SJ_1C_OM",4.01635989253945,0.968806052603089,0.81275809721957,140
"ASCC196_T1B_3_0923_SJ_1C_OM",3.73463528243559,0.938597681001999,0.725524874141781,172
"ASCC198_T1C_6_0923_SJ_1C_OM",3.92675039354168,0.952068189573159,0.756980594950224,179
"ASCC2_T1A_6_0923_SJ_1C_15",3.68544314782824,0.956069539290958,0.72439771259091,162
"ASCC20_T3A_6_0923_SJ_1C_5",3.86100901153213,0.957381680930753,0.741930063449042,182
"ASCC201_T2B_4_0923_SJ_1C_OM",4.09439721869376,0.964355596275625,0.767787947840888,207
"ASCC202_C4_6_0923_SJ_1C_OM",4.24167021519386,0.97173002836022,0.772186923256831,243
"ASCC203_C3_4_0923_SJ_1C_OM",4.52502150261759,0.982592949979735,0.831435906484978,231
"ASCC204_T4A_4_0923_SJ_1C_OM",3.19100239047287,0.872628509515781,0.629525093229259,159
"ASCC205_C2_5_0923_SJ_1C_OM",2.47501229736449,0.763702790299374,0.62046181896772,54
"ASCC206_T4B_4_0923_SJ_1C_OM",3.48834966560084,0.942989804406822,0.767801745819787,94
"ASCC207_T3A_6_0923_SJ_1C_OM",4.03224816301661,0.960997222077373,0.788782823816749,166
"ASCC208_T1A_6_0923_SJ_1C_OM",4.21752987632622,0.964850437674214,0.76953251898493,240
"ASCC209_T3A_5_0923_SJ_1C_OM",3.17418425113718,0.88460492494538,0.627774909158817,157
"ASCC21_T2C_3_0923_SJ_1C_15",3.31338561873012,0.921744207787827,0.659527153359129,152
"ASCC210_T2C_7_0923_SJ_1C_OM",3.78135075622772,0.933448995819902,0.69206939217083,236
"ASCC211_C4_4_0923_SJ_1C_OM",4.31631936665148,0.969598498387776,0.793088586035351,231
"ASCC212_T4C_6_0923_SJ_1C_OM",4.38390428454317,0.974668664634135,0.799282879148116,241
"ASCC213_T3A_4_0923_SJ_1C_OM",2.372849481986,0.778257730688632,0.483007566616494,136
"ASCC214_C1_4_0923_SJ_1C_OM",4.42762633966874,0.977201135853613,0.789829231804161,272
"ASCC215_T4A_6_0923_SJ_1C_OM",4.49889845450232,0.977989334716835,0.825980425989583,232
"ASCC216_T4B_5_0923_SJ_1C_OM",4.11550907030105,0.966919536319768,0.776027239928632,201
"ASCC218_T1A_3_0923_SJ_1C_OM",4.42475552802227,0.973509312022831,0.785755482027196,279
"ASCC219_T4A_3_0923_SJ_1C_OM",4.73801912968192,0.982616329234323,0.825007226138962,312
"ASCC22_T3B_5_0923_SJ_1C_15",4.05009062398726,0.960444027642441,0.74964509959018,222
"ASCC220_T1A_2_0923_SJ_1C_OM",4.13030664938414,0.958334289865624,0.763225571260028,224
"ASCC221_C4_3_0923_SJ_1C_OM",4.17747515195728,0.973300377468226,0.850349810666861,136
"ASCC222_T1A_2_0923_SJ_1C_OM",3.91566359002937,0.943166285618955,0.747014989235381,189
"ASCC223_C2_4_0923_SJ_1C_OM",4.18140637013465,0.96375126283484,0.757850850491878,249
"ASCC224_C3_5_0923_SJ_1C_OM",3.85198918718952,0.961363084745182,0.750889910552022,169
"ASCC225_T1C_4_0923_SJ_1C_OM",4.07656691796996,0.967144503650785,0.785018446142322,180
"ASCC226_T2C_5_0923_SJ_1C_OM",3.29247152494675,0.887040450724946,0.643312916275688,167
"ASCC227_TB3_3_0923_SJ_1C_OM",4.3349232484562,0.970676625745076,0.785104397720624,250
"ASCC228_T4B_3_0923_SJ_1C_OM",3.96185709159624,0.950288239176723,0.738974293722713,213
"ASCC229_C3_3_0923_SJ_1C_OM",4.22469543387643,0.969856984165564,0.737699973891633,307
"ASCC23_C4_4_0923_SJ_1C_15",3.68946815692288,0.951359414029208,0.743418025707901,143
"ASCC230_T2B_3_0923_SJ_1C_OM",4.29720072942959,0.970606505818951,0.788949500628292,232
"ASCC231_T2A_3_0923_SJ_1C_OM",3.71849310160395,0.93969899872591,0.738242623093596,154
"ASCC232_T2A_5_0923_SJ_1C_OM",4.12819252361339,0.96080730340329,0.776250353205986,204
"ASCC233_T3C_4_0923_SJ_1C_OM",3.97099821725848,0.957753613331051,0.78536494666816,157
"ASCC234_T4C_5_0923_SJ_1C_OM",3.62114123563114,0.935637911118858,0.680906267595062,204
"ASCC235_C1_5_0923_SJ_1C_OM",4.4170250923594,0.974814875286622,0.784382698341839,279
"ASCC236_T4C_4_0923_SJ_1C_OM",4.11796413989578,0.961771065602454,0.766755107741156,215
"ASCC237_T1B_5_0923_SJ_1C_OM",4.10915386557127,0.97000116119055,0.780808620320161,193
"ASCC238_112_0823_SF_1C_5",2.94105517165316,0.89446837713261,0.626910484041035,109
"ASCC239_T2B_6_0923_SJ_1C_OM",4.48020537388685,0.977977168411025,0.826524572664567,226
"ASCC24_T3B_3_0923_SJ_1C_5",3.9227353756736,0.959503925267954,0.770107528055127,163
"ASCC240_T3C_5_0923_SJ_1C_OM",4.07552966831818,0.965089847186999,0.783152273504762,182
"ASCC241_T1B_4_0923_SJ_1C_OM",4.0813883687994,0.969618631503517,0.781821872982798,185
"ASCC242_T1C_3_0923_SJ_1C_OM",3.80982673995428,0.941562327741283,0.738473716405856,174
"ASCC243_T2C_3_0923_SJ_1C_OM",2.42162839544232,0.802041755589784,0.540863574884869,88
"ASCC244_T3C_3_0923_SJ_1C_OM",4.327055079418,0.965735975944037,0.768895949461013,278
"ASCC245_76_0823_SF_1C_OM",2.90139187946923,0.864446777430714,0.604987196976971,121
"ASCC246_32_0823_SF_1C_OM",3.30965088484932,0.877854090894303,0.656230797151401,155
"ASCC247_151_0823_SF_1C_OM",3.58649114744635,0.909775265168752,0.680825306823382,194
"ASCC248_85_0823_SF_1C_OM",3.78878203505214,0.95980895153953,0.770080634898887,137
"ASCC25_T3C_3_0923_SJ_1C_5",3.72579909787772,0.946511406333759,0.724629112141285,171
"ASCC250_55_SF_0823_1C_OM",3.60809897931648,0.924624876415573,0.691159587624919,185
"ASCC251_5_0823_SF_1C_OM",4.13085734434387,0.970272946323655,0.783398006858364,195
"ASCC252_84_0823_SF_1C_OM",4.2622635106276,0.96389098047669,0.763883493207351,265
"ASCC255_62_0823_SF_1C_OM",3.76771756746082,0.94295910553185,0.769261086795567,134
"ASCC256_168_0823_SF_1C_OM",4.0296621189952,0.959935547527991,0.791099280517716,163
"ASCC257_75_0823_SF_1C_OM",4.37660152034618,0.978906693969635,0.821453311168169,206
"ASCC258_57_0823_SF_1C_OM",4.36395509595023,0.971921819970803,0.785332036099661,259
"ASCC259_37_0823_SF_1C_OM",4.31177876221644,0.965609162893768,0.770688328612816,269
"ASCC26_C4_6_0923_SJ_1C_15",3.77393610175952,0.939701398498523,0.729899967852367,176
"ASCC263_122_0823_SF_1C_OM",4.01737724215528,0.964028084908871,0.76262061749772,194
"ASCC264_101_0823_SF_1C_OM",3.94561980469898,0.954418572068747,0.780345726176019,157
"ASCC266_139_0823_SF_1C_OM",3.50015139475514,0.944821028557934,0.722546700258427,127
"ASCC267_26_0823_SF_1C_OM",3.95122582035111,0.960022968042674,0.72428840334031,234
"ASCC268_27_0823_SF_1C_OM",2.62136722620221,0.789868319520265,0.576974938195067,94
"ASCC269_162_0823_SF_1C_OM",4.27082570825242,0.975749964445343,0.813951994410022,190
"ASCC27_T1A_3_0923_SJ_1C_5",3.46658900019919,0.946137285444234,0.810582099169517,72
"ASCC270_138_0823_SF_1C_OM",4.07316735324592,0.958101346019684,0.746641172373744,234
"ASCC272_43_0823_SF_1C_OM",4.16381747569074,0.955868624215306,0.749837525739802,258
"ASCC273_112_0823_SF_1C_OM",3.97897971151064,0.961096601626267,0.734657671761614,225
"ASCC274_40_0823_SF_1C_OM",3.71431316590412,0.94573027037749,0.723220198656672,170
"ASCC275_125_0823_SF_1C_OM",4.00579341475762,0.965737235206994,0.773894423793213,177
"ASCC276_64_0823_SF_1C_OM",4.11309540856626,0.960926051961197,0.766513938387313,214
"ASCC277_57_0823_SF_1C_5",4.08905976363486,0.969093977791791,0.814995355377802,151
"ASCC278_85_0823_SF_1C_15",2.65732881799032,0.84492153361628,0.595025411940377,87
"ASCC279_168_0823_SF_1C_15",3.66544144492637,0.938350952739417,0.702873748651306,184
"ASCC28_C1_5_0923_SJ_1C_15",4.1570489698867,0.973968167473092,0.823201486125321,156
"ASCC280_37_0823_SF_1C_15",3.89388703884689,0.960822354176521,0.791443523369245,137
"ASCC281_103_0823_SF_1C_5",1.83162548852292,0.609718661264109,0.425557106795373,74
"ASCC282_154_0823_SF_1C_15",3.22667971876531,0.905353359399133,0.647458750999739,146
"ASCC284_154_0823_SF_1C_5",3.12490203250374,0.89509557769093,0.670085310312974,106
"ASCC286_162_0823_SF_1C_5",3.33667151468829,0.934588435162571,0.677186872829308,138
"ASCC288_8_0823_SF_1C_OM",3.95843171596169,0.962003237018212,0.755939193838103,188
"ASCC289_114_0823_SF_1C_15",3.27076416898436,0.917584075557644,0.702791584563813,105
"ASCC29_C3_3_0923_SJ_1C_15",3.87556429591083,0.958910777263558,0.759029706784193,165
"ASCC290_101_0823_SF_1C_5",2.27965773373467,0.775142478305869,0.563845863610739,57
"ASCC291_84_0823_SF_1C_15",3.1829613113271,0.897673677536874,0.660326843568437,124
"ASCC292_55_0823_SF_1C_5",3.37179590028256,0.926318260239126,0.681341583542639,141
"ASCC293_62_0823_SF_1C_5",3.11830351199582,0.84218753235212,0.637644354265093,133
"ASCC295_26_0823_SF_1C_5",3.56535144493873,0.948821536024466,0.736006141237875,127
"ASCC296_122_0823_SF_1C_5",3.42122259993494,0.941514991883934,0.74290904825722,100
"ASCC297_64_0823_SF_1C_15",3.14340281785046,0.893447803696921,0.66369744682384,114
"ASCC298_76_0823_SF_1C_5",3.18774975636734,0.916058023314596,0.686365516080197,104
"ASCC299_5_0823_SF_1C_5",3.29255929626571,0.929498611799472,0.710410318408583,103
"ASCC3_T4A_5_0923_SJ_1C_5",3.67455609689363,0.953797339373605,0.721385217577344,163
"ASCC30_T1A_2_0923_SJ_1C_15",3.78121239441585,0.961450084630506,0.773198864799821,133
"ASCC300_32_0823_SF_1C_15",3.5521810669703,0.935606103811766,0.733287340800697,127
"ASCC301_16_0823_SF_1C_15",3.14432132715539,0.923581025649111,0.642964591016581,133
"ASCC302_151_0823_SF_1C_5",3.06264080764729,0.882372122055105,0.630197331258832,129
"ASCC304_8_0823_SF_1C_5",2.76040227623562,0.867485426825248,0.63739834788653,76
"ASCC305_38_0823_SF_1C_5",3.1306489272798,0.899345868085834,0.669968671694413,107
"ASCC306_8_0823_SF_1C_15",3.4643557517245,0.946036158548007,0.766147220882532,92
"ASCC307_125_0823_SF_1C_5",3.77739916450972,0.960029764609976,0.784965596817287,123
"ASCC308_64_0823_SF_1C_5",3.10555680252252,0.912287863674882,0.688462320326296,91
"ASCC309_26_0823_SF_1C_15",3.77940935196939,0.96160468796607,0.796514944729692,115
"ASCC31_T4B_5_0923_SJ_1C_5",3.90909359945907,0.965441549179392,0.787671968536793,143
"ASCC310_122_0823_SF_1C_15",3.77706643581842,0.962003693958332,0.791724193305163,118
"ASCC311_103_0823_SF_1C_15",2.77429286529701,0.843996160558665,0.596114417950104,105
"ASCC312_27_0823_SF_1C_5",1.67925225469553,0.657266583572281,0.420972416809206,54
"ASCC313_55_0823_SF_1C_15",3.3166971806527,0.925547791886222,0.697724676994246,116
"ASCC314_151_0823_SF_1C_15",3.35579351035657,0.927679101620652,0.68309164563954,136
"ASCC315_75_0823_SF_1C_15",3.5025134744266,0.951644072899429,0.760561137367629,100
"ASCC316_114_0823_SF_1C_5",2.8147787647832,0.853765138987972,0.61954570409293,94
"ASCC317_101_0823_SF_1C_15",2.3301807257782,0.771555016299384,0.520439007010413,88
"ASCC318_162_0823_SF_1C_15",1.859513146997,0.598922615568813,0.413242622073063,90
"ASCC319_37_0823_SF_1C_5",3.77857815685042,0.951936801030531,0.739160247107163,166
"ASCC32_C3_5_0923_SJ_1C_15",3.64478339218362,0.959991492424409,0.786407015693887,103
"ASCC320_32_0823_SF_1C_5",3.35350090735294,0.927123437213864,0.723559223391377,103
"ASCC321_62_0823_SF_1C_15",3.66834763631558,0.913837434991675,0.715919872009483,168
"ASCC322_13_0823_SF_1C_5",3.83551640865707,0.957451020814041,0.786740752093003,131
"ASCC323_125_0823_SF_1C_15",2.37305911055934,0.836861335592134,0.556705917172101,71
"ASCC324_112_0823_SF_1C_15",3.29025324578635,0.925654698787152,0.692161737446822,116
"ASCC325_84_0823_SF_1C_5",3.6905219091371,0.95325941546029,0.750108987163587,137
"ASCC326_57_0823_SF_1C_15",3.93980195747939,0.963554497657044,0.799593893317812,138
"ASCC328_168_0823_SF_1C_5",3.66933546982419,0.950123823154593,0.793374494934282,102
"ASCC329_85_0823_SF_1C_5",2.86447213363248,0.903040613343403,0.648240655835924,83
"ASCC33_T2C_7_0923_SJ_1C_5",3.17529968727188,0.890467503742065,0.659845810713156,123
"ASCC330_16_0823_SF_1C_5",3.39794812338981,0.938416365954766,0.758921712657843,88
"ASCC331_5_0823_SF_1C_5",3.1867876520128,0.898264005180844,0.670395958401095,116
"ASCC332_27_0823_SF_1C_15",2.16584198064166,0.746179454725475,0.48623105397806,86
"ASCC333_40_0823_SF_1C_5",4.07312181164607,0.972905323889974,0.832889780433152,133
"ASCC334_75_0823_SF_1C_5",3.68437112885616,0.958365593898575,0.77648552796625,115
"ASCC336_40_0823_SF_1C_15",3.82212651379561,0.966718949122635,0.87729675446312,78
"ASCC337_43_0823_SF_1C_15",3.4495226784913,0.938898991049433,0.74120156145605,105
"ASCC35_T4C_6_0923_SJ_1C_5",3.6981513311471,0.933387630960448,0.750550218732875,138
"ASCC36_T2A_4_0923_SJ_1C_5",3.681142139754,0.952629857521294,0.722678182995893,163
"ASCC37_T1B_5_0923_SJ_1C_5",3.2381689951703,0.92767626846239,0.670662506902367,125
"ASCC38_T1B_5_0923_SJ_1C_15",3.46167149656003,0.938066101346188,0.704643736854187,136
"ASCC39_T3A_5_0923_SJ_1C_5",3.78952796184764,0.945840998133841,0.714559699573176,201
"ASCC4_T2B_4_0923_SJ_1C_15",4.64439920631197,0.984456612273498,0.843618440778501,246
"ASCC40_T3A_4_0923_SJ_1C_15",3.59507630751772,0.949924173215001,0.740942680067602,128
"ASCC41_TC3_5_0923_SJ_1C_15",3.48056587123699,0.936175200071449,0.713933332436189,131
"ASCC42_T3C_3_0923_SJ_1C_15",3.89902861002911,0.961084895142317,0.733837277419514,203
"ASCC43_T1C_3_0923_SJ_1C_15",3.84914085545443,0.960497855936178,0.776689906793783,142
"ASCC44_C4_3_0923_SJ_1C_15",3.21353260570232,0.908708958629762,0.778635320755907,62
"ASCC45_T3B_2_0923_SJ_1C_5",3.38654538103714,0.934322750703339,0.69796460385253,128
"ASCC46_C4_6_0923_SJ_1C_5",3.64397154993351,0.948856802189707,0.705541636832883,175
"ASCC47_T3C_5_0923_SJ_1C_5",3.26660257733795,0.903889290843074,0.640527085085169,164
"ASCC48_T4A_4_0923_SJ_1C_15",3.83619911276524,0.955278881739574,0.746952817519169,170
"ASCC49_T4A_3_0923_SJ_1C_5",4.15008121336559,0.964183018677775,0.750544251076268,252
"ASCC5_C2_2_0923_SJ_1C_15",3.6696634629349,0.947424268509266,0.725768406878729,157
"ASCC50_C3_4_0923_SJ_1C_15",3.22926206921764,0.906753155808194,0.655387823636001,138
"ASCC51_T2B_3_0923_SJ_1C_5",3.67783601170609,0.949766157444959,0.719453207631483,166
"ASCC52_T4A_6_0923_SJ_1C_15",3.56156487679861,0.943848069082204,0.727170553196597,134
"ASCC53_T3B_5_0923_SJ_1C_5",4.3228074441982,0.975302616514281,0.790555943538108,237
"ASCC56_C2_2_0923_SJ_1C_5",3.59200723054695,0.941948945251561,0.714986595648949,152
"ASCC57_T1C_6_0923_SJ_1C_5",3.62523939865582,0.938418896111088,0.768303542618163,112
"ASCC58_T1C_4_0923_SJ_1C_15",3.46422556309247,0.924286480547006,0.738428624365073,109
"ASCC59_T4C_6_0923_SJ_1C_15",3.60488734769794,0.938204490736272,0.719447163106317,150
"ASCC6_T4C_6_0923_SJ_1C_5",3.54241624028326,0.912414310502681,0.70984151748052,147
"ASCC60_T4C_4_0923_SJ_1C_15",3.36943363878339,0.913883321665716,0.697848943152144,125
"ASCC61_T4C_4_0923_SJ_1C_5",3.40579098350764,0.933800726029496,0.734841452899834,103
"ASCC62_T3C_4_0923_SJ_1C_15",3.77769546259464,0.951027101796659,0.719249581033256,191
"ASCC63_T1C_3_0923_SJ_1C_5",3.58091050434393,0.930995504549772,0.741648264626787,125
"ASCC64_T2A_3_0923_SJ_1C_15",3.56094077757032,0.943977239759052,0.725941142629308,135
"ASCC65_T2A_5_0923_SJ_1C_15",3.39137075723756,0.935477191111713,0.668227509185577,160
"ASCC66_T3B_2_0923_SJ_1C_15",3.6445004565928,0.943601474158138,0.682805518606575,208
"ASCC68_T4C_5_0923_SJ_1C_15",3.64090772096922,0.948186859905267,0.722839384913917,154
"ASCC69_C2_5_0923_SJ_1C_5",3.52802970925764,0.951601657180575,0.830418656078291,70
"ASCC7_T1C_4_0923_SJ_1C_5",3.60275395922626,0.938800897578533,0.696792401385178,176
"ASCC70_T4B_4_0923_SJ_1C_15",4.05233700860127,0.96929383192402,0.791782318839446,167
"ASCC71_T1B_3_0923_SJ_1C_15",3.89615910709151,0.955410608946948,0.765815298692236,162
"ASCC72_T4C_5_0923_SJ_1C_5",3.46642933157778,0.93380568176508,0.712153014397944,130
"ASCC73_T2C_3_0923_SJ_1C_5",2.87453586631091,0.897581774263878,0.608060090803781,113
"ASCC74_C1_4_0923_SJ_1C_5",3.75629974885802,0.960122607890502,0.7704918385522,131
"ASCC75_T2B_6_0923_SJ_1C_5",4.14075845378854,0.970796878684103,0.788374503063243,191
"ASCC76_C1_2_0923_SJ_1C_15",3.88525184837959,0.96334020390165,0.758251202388833,168
"ASCC78_C4_3_0923_SJ_1C_5",3.20828193285266,0.912847388594704,0.76034508218033,68
"ASCC79_T2A_3_0923_SJ_1C_5",3.68668255133693,0.954235031099306,0.762296868186663,126
"ASCC8_C3_4_0923_SJ_1C_5",3.83422398735169,0.922597361225345,0.703948754220675,232
