feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	Site	TP	-2.35676388358992	0.348944134972776	225	69	1.23327463082456e-10	6.16637315412278e-10
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	Site	TP	1.68757538284982	0.260929661612817	225	25	6.21722670990581e-10	2.95318268720526e-09
k__Fungi.............1	Site	TP	1.19587222568643	0.185232782133356	225	30	6.628171716575e-10	2.99845863368869e-09
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...2	Site	TP	2.02082689398811	0.319675037535163	225	38	1.39405658665191e-09	6.01978980599688e-09
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola	Site	TP	1.24130433411203	0.19950342323933	225	29	2.40040472187922e-09	9.91471515558809e-09
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.3	Site	TP	1.5246522160315	0.245673400541882	225	27	2.61753417708543e-09	1.03610727842965e-08
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola.1	Site	TP	1.43826179052129	0.237364138191275	225	24	5.76286419457736e-09	2.1898883939394e-08
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae.....1	Site	TP	1.30699307132041	0.219584954811039	225	30	1.01766551567348e-08	3.7183932303454e-08
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	Site	TP	1.97532370929842	0.337390159323029	225	104	1.69583542146713e-08	5.96682833479175e-08
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus.1	Site	TP	1.10585593735975	0.192735299479348	225	28	3.10854065537191e-08	1.05468343664404e-07
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.7	Site	TP	-1.44441857566452	0.263294248040571	225	55	1.11213275734166e-07	3.64319351542957e-07
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.9	Site	TP	1.00192348678186	0.183932863687855	225	24	1.34822993767626e-07	4.2693948026415e-07
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__Pyrenochaeta..s__Pyrenochaeta_sp	Site	TP	1.48935150612548	0.283009144332213	225	55	3.33168729774664e-07	1.02100094608365e-06
k__Fungi..p__Basidiomycota..........	Site	TP	0.833114181160619	0.160438242915977	225	35	4.66306190812489e-07	1.38434650397458e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Polyozellus..s__Polyozellus_sciastrus	Site	TP	1.12653896164095	0.220809130477562	225	23	7.1879189724439e-07	2.06924940115809e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	Site	TP	1.73592496093408	0.345155795574768	225	26	1.0110005186169e-06	2.82485439025311e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Leucopaxillus..s__Leucopaxillus_laterarius	Site	TP	-1.57234349562079	0.32137938351373	225	41	1.90715187612521e-06	4.97099804441942e-06
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	Site	TP	-1.60604969449959	0.328350185299059	225	42	1.91779695023994e-06	4.97099804441942e-06
k__Fungi..p__Basidiomycota...........1	Site	TP	0.600093152472945	0.12273843611893	225	26	1.93607292256335e-06	4.97099804441942e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_olivaceum	Site	TP	1.47993115100282	0.310458778307237	225	26	3.37473187641742e-06	8.22050072460653e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....2	Site	TP	-0.952286429008919	0.199730936033382	225	41	3.36063827959148e-06	8.22050072460653e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	Site	TP	-1.91136326945899	0.402493911894285	225	53	3.66103603403998e-06	8.69496058084495e-06
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	Site	TP	-1.06407265978279	0.228894954596559	225	37	5.71644761076812e-06	1.3223284860632e-05
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__unidentified..s__Cucurbitariaceae_sp	Site	TP	0.987016877108008	0.212551497026641	225	23	5.84608383312152e-06	1.3223284860632e-05
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	Site	TP	-1.55054626909082	0.336920837381961	225	34	7.01867458393391e-06	1.55063740807842e-05
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	Site	TP	-0.78674184869245	0.172532632691447	225	29	8.43800494290901e-06	1.8218419763099e-05
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	Site	TP	1.50473766113669	0.331701118055673	225	87	9.34669080983439e-06	1.97319028207615e-05
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	Site	TP	-1.38021765375943	0.327221916582319	225	100	3.58523286803608e-05	7.40428527094407e-05
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Bovista..s__Bovista_promontorii	Site	TP	-0.850691791730843	0.203228522878775	225	27	4.08858443256204e-05	8.2641600232637e-05
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.8	Site	TP	-0.734507362034897	0.182371511149588	225	27	7.72947183191886e-05	0.000152979130006727
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	Site	TP	-0.734858151767968	0.185558885010703	225	23	0.000100737913389168	0.000195308199427979
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	Site	TP	-0.746439751413292	0.190246656212404	225	27	0.000116229467097276	0.000219426638903182
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Leucosporidiales..f__Leucosporidiaceae..g__Leucosporidium..s__Leucosporidium_krtinense	Site	TP	-0.672814702482817	0.171799944863797	225	25	0.000119554196205158	0.000219426638903182
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	Site	TP	-0.923360163957753	0.235847187786619	225	31	0.00012010721287332	0.000219426638903182
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	Site	TP	-0.898530972241459	0.229921433856762	225	26	0.000123450273592476	0.0002212787922884
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales......	Site	TP	-0.798083557815562	0.2079439203597	225	23	0.000161581749159342	0.000284264188335879
k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	Site	TP	-0.700459974355294	0.184447753664655	225	27	0.000188386272483416	0.000325394470653173
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_galzinii	Site	TP	-0.800054333890018	0.213047438174577	225	23	0.000220974058419287	0.000374866706247004
k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	Site	TP	-0.718451871817923	0.195915130637024	225	29	0.00030669520789136	0.000511158679818934
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	Site	TP	-1.17825866841673	0.326510433601235	225	29	0.00038000507184973	0.000622422100443523
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	Site	TP	-0.724239096002931	0.20098528896627	225	24	0.000387257289925466	0.0006235498736088
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....	Site	TP	-0.639324331377845	0.178187319109081	225	27	0.000409682429318338	0.000648663846420702
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Chaetothyriales_fam_Incertae_sedis..g__Sarcinomyces..s__Sarcinomyces_crustaceus	Site	TP	-0.552198176172664	0.15530929494373	225	26	0.000460627069943113	0.000717370026960586
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..	Site	TP	-0.842086881976442	0.238371320409645	225	25	0.000499916144816258	0.000766000544476524
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	Site	TP	-0.699087565191438	0.201784001871489	225	25	0.000636856027853849	0.000945333166345557
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..	Site	TP	-0.495171828458916	0.142748240896132	225	24	0.000627238440152452	0.000945333166345557
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...2	Site	TP	-0.738586338037708	0.22048963405302	225	34	0.00094964107430995	0.0013879369547607
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..	Site	TP	0.948217232340316	0.286997106835241	225	24	0.00111063566597379	0.00159864224647742
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Paracladophialophoraceae..g__Paracladophialophora..s__Paracladophialophora_sp	Site	TP	-0.692297383031284	0.213867784920003	225	23	0.00139165931108859	0.00197324827691666
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Geopora..s__Geopora_cooperi	Site	TP	-0.591156444030351	0.185613225686587	225	23	0.0016551090880756	0.00231228475539974
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	Site	TP	0.909708522163424	0.288144274729666	225	28	0.00181347030678314	0.00249680694412171
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...3	Site	TP	-0.495601082377273	0.158201395223922	225	26	0.00196419104121663	0.00266568784165115
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.5	Site	TP	0.588159661387223	0.188655317199311	225	31	0.00206302657749019	0.00276038767410659
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Mycenaceae..g__Mycena..	Site	TP	-0.948640608692427	0.307153594113316	225	27	0.00226721838000979	0.00299146869584625
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	Site	TP	-0.77392382339897	0.25319622537395	225	23	0.00251168608204115	0.0032686325725193
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Thelebolales..f__Pseudeurotiaceae..g__Pseudogymnoascus..s__Pseudogymnoascus_roseus	Site	TP	-0.820230416510856	0.271988892082833	225	77	0.00286131532647733	0.0036733102164236
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.4	Site	TP	-0.825292864302872	0.281407995148727	225	40	0.00371048695634792	0.00469995014470736
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	Site	TP	-0.449053801429897	0.154191865376261	225	25	0.00395225428555966	0.00494031785694958
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.1	Site	TP	-0.646401927123531	0.223657259266205	225	28	0.00423083060791243	0.00521985594482702
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	Site	TP	-1.06678150381186	0.371158939356826	225	77	0.0044423715482485	0.00541058073184112
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales.......1	Site	TP	-0.613008945257547	0.216926346733089	225	38	0.00514302356147683	0.00618464858658606
k__Fungi.............3	Site	TP	-0.292032158666543	0.130429256933127	225	23	0.0261427007755093	0.0310444571709173
k__Fungi..p__Ascomycota..........	Site	TP	-0.478272215521705	0.21650663656632	225	70	0.0281893809888779	0.0330616196783136
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	Site	TP	0.454542964709129	0.209189041245444	225	25	0.0308429856538814	0.0357327272819357
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	Site	TP	-1.02963026990558	0.482123881573625	225	115	0.0338010907749336	0.0386879954652854
k__Fungi..p__Ascomycota..c__Orbiliomycetes..o__Orbiliales..f__Orbiliaceae..g__unidentified..s__Orbiliaceae_sp	Site	TP	0.416484286493547	0.23596943282934	225	27	0.0789337843984644	0.0892703514030252
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	Site	TP	-0.561581266231933	0.331281743767336	225	39	0.0914375963621322	0.10219496064003
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	Site	TP	-0.437375517578451	0.29007155652143	225	39	0.133016128146728	0.1469364206272
k__Fungi..p__Ascomycota...........1	Site	TP	0.350474704162339	0.236609680735038	225	28	0.13995534312863	0.152824799968044
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	Site	TP	-0.28702306458794	0.22949047964561	225	37	0.212355700465623	0.22924763118448
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lyophyllaceae..g__Lyophyllum..s__Lyophyllum_sp	Site	TP	-0.295346020798145	0.247782865484259	225	24	0.234545815316832	0.250357892753921
k__Fungi..p__Calcarisporiellomycota..c__Calcarisporiellomycetes..o__Calcarisporiellales..f__Calcarisporiellaceae..g__Calcarisporiella..s__Calcarisporiella_sp	Site	TP	-0.168161366300985	0.156903036976123	225	31	0.284989315326905	0.300822055067289
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp	Site	TP	0.358687803633636	0.400360744648387	225	190	0.37126609152696	0.387585480165508
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Sarcosomataceae..g__Plectania..s__Plectania_melastoma	Site	TP	-0.181296738081622	0.223334071093645	225	26	0.417787108223483	0.431410600882944
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	Site	TP	0.33128102646784	0.420333551838765	225	148	0.431452716736005	0.440731269784091
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	Site	TP	0.0994578039970712	0.287930062043368	225	50	0.730101640995351	0.737868679729345
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_globalpina	Site	TP	0.0172939922537062	0.171842633822376	225	32	0.919927820486181	0.919927820486181
