feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp	Site	SJ	-1.56108546353726	0.209615100137741	216	30	2.30562480520964e-12	1.4909707073689e-11
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_griseascens	Site	SJ	-1.52879868874437	0.213910309063528	216	28	1.37709121990294e-11	8.34861552066159e-11
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..	Site	SJ	2.5657557963708	0.360729430002593	216	63	1.68349211539267e-11	9.13227546806889e-11
k__Fungi.............3	Site	SJ	-1.59071548897104	0.223680221850622	216	29	1.69464905593031e-11	9.13227546806889e-11
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae....	Site	SJ	-1.43375412012447	0.209840888200428	216	25	8.52976555313885e-11	4.35466978239194e-10
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Pseudotomentella..s__Pseudotomentella_nigra	Site	SJ	-2.18110825197623	0.320687078098511	216	28	1.01959225309009e-10	4.94502242748692e-10
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae....	Site	SJ	-1.10692579674983	0.165983979100081	216	22	2.16215710661333e-10	9.9871066353092e-10
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	Site	SJ	2.49754707451483	0.376609647352249	216	103	2.66605438068833e-10	1.16826102957602e-09
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	Site	SJ	-2.27980749389334	0.344129912317026	216	29	2.77010347219056e-10	1.16826102957602e-09
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__unidentified..f__unidentified..g__unidentified..s__Microbotryomycetes_sp	Site	SJ	-1.50023166835551	0.232958191914051	216	37	7.75595359226363e-10	3.13469791020655e-09
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	Site	SJ	-2.1461560155447	0.333715124296674	216	26	8.14240469405981e-10	3.15925302129521e-09
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_saponaceum	Site	SJ	-2.00296202140146	0.321892163388619	216	28	2.54161392386907e-09	9.21625636954089e-09
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_mucosus	Site	SJ	-1.86365869398252	0.29958791308389	216	23	2.56534971110932e-09	9.21625636954089e-09
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.5	Site	SJ	1.6176383068925	0.270165100842421	216	51	8.88975822539228e-09	3.07966624236804e-08
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.3	Site	SJ	2.39757400119588	0.407639369642318	216	59	1.54783132274838e-08	5.17722890712391e-08
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	Site	SJ	-0.806122253887707	0.141775510928545	216	22	4.23419037181195e-08	1.36905488688586e-07
k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp	Site	SJ	-1.07152283743476	0.191624395951602	216	25	6.81332596884701e-08	2.1319116741231e-07
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp	Site	SJ	-1.43041658141896	0.260302291489826	216	31	1.10371595384588e-07	3.34563898509534e-07
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..	Site	SJ	-2.07213838282938	0.377730244782391	216	71	1.15670509992783e-07	3.40001196039394e-07
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.2	Site	SJ	-0.953485119573312	0.174838674053959	216	23	1.35684711798287e-07	3.87100501306879e-07
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.4	Site	SJ	1.54552758836823	0.290627212716786	216	45	2.6353653335538e-07	7.30372678156339e-07
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp	Site	SJ	-1.13777745955179	0.216549473610767	216	22	3.58647681514926e-07	9.66356252970774e-07
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala...1	Site	SJ	-0.584049512588937	0.1115960303694	216	23	3.95799343389194e-07	1.03763611645275e-06
k__Fungi..p__Basidiomycota..........	Site	SJ	-0.900284419522445	0.176107380740237	216	26	7.05429370668783e-07	1.8007012882861e-06
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae	Site	SJ	1.68357796524818	0.330263166201337	216	41	7.55131574471572e-07	1.87814776214724e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Lactarius..	Site	SJ	-1.00485116629115	0.200500150637687	216	22	1.12905667980424e-06	2.73796244852528e-06
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	Site	SJ	2.07151716670237	0.417815523687435	216	162	1.44829358886761e-06	3.42645068585751e-06
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Russulaceae..g__Russula..s__Russula_integriformis	Site	SJ	1.96972563502358	0.418993807964856	216	50	4.63303883483812e-06	1.07001134995071e-05
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Leucopaxillus..s__Leucopaxillus_laterarius	Site	SJ	1.57606966547562	0.337929043956842	216	41	5.46152457198095e-06	1.23201833367942e-05
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Ploettnerulaceae..g__Cadophora..s__Cadophora_ramosa	Site	SJ	1.07428612224824	0.240826378728	216	36	1.31859789322506e-05	2.90690899188252e-05
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	Site	SJ	1.20146906281297	0.274245422809566	216	32	1.84970113989057e-05	3.98713356820856e-05
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	Site	SJ	0.923393307158909	0.211411067089885	216	40	1.95560465920621e-05	4.12377504223918e-05
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..s__Paraphaeosphaeria_viciae	Site	SJ	0.785160226031181	0.181459224814239	216	29	2.32023208163928e-05	4.78856408338319e-05
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...1	Site	SJ	1.5358048510053	0.355542872799776	216	34	2.39211440267336e-05	4.83406452206908e-05
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	Site	SJ	1.58649992834012	0.373632074210178	216	38	3.24210600695318e-05	6.41804658519304e-05
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Tricharina..s__Tricharina_sp	Site	SJ	1.00319530016771	0.240612711417775	216	28	4.43704305019523e-05	8.60786351737875e-05
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..	Site	SJ	-1.46992245739532	0.354076265234431	216	48	4.77075544552872e-05	9.07378976894678e-05
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...2	Site	SJ	0.915714397924185	0.222391503522847	216	29	5.46813026457823e-05	0.000102001660704632
k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	Site	SJ	-1.16357517476932	0.283581796115718	216	28	5.79432319072767e-05	0.000106047047075582
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	Site	SJ	1.72240138668449	0.422220381002804	216	103	6.37147611111066e-05	0.000114450589403284
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Bovista..s__Bovista_promontorii	Site	SJ	0.928085692573067	0.230826050089085	216	27	8.04159087002338e-05	0.000141824420798594
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Clavulina..	Site	SJ	1.3397154985149	0.333710428847916	216	26	8.23769205017945e-05	0.000142688594440608
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.6	Site	SJ	0.754506705461848	0.189503134696086	216	26	9.38185315607974e-05	0.000159656097568375
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Pezizomycotina_fam_Incertae_sedis....	Site	SJ	0.729857257274078	0.184006169183365	216	25	9.94931107796038e-05	0.000166393650786579
k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Hypocreales..f__Hypocreales_fam_Incertae_sedis..g__Trichothecium..s__Trichothecium_crotocinigenum	Site	SJ	0.749795575715253	0.192862606804861	216	26	0.000135005060485139	0.000221957472323025
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_yunnanensis	Site	SJ	0.769437322466076	0.198728999279405	216	26	0.000143518109439533	0.000232020943593912
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..s__Knufia_peltigerae.2	Site	SJ	0.841387138911013	0.220374998725391	216	24	0.000176203749483	0.000280192847538542
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella...1	Site	SJ	0.772807079485494	0.202853652402839	216	25	0.000181834278521517	0.000284482661557857
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	Site	SJ	0.736432816728062	0.19768666972376	216	24	0.000249635949900959	0.000384360113339572
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..	Site	SJ	0.828421852397648	0.223862604855587	216	24	0.000273575887406733	0.00041463845435083
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Leucosporidiales..f__Leucosporidiaceae..g__Leucosporidium..s__Leucosporidium_krtinense	Site	SJ	0.589522523826389	0.16115457628008	216	24	0.000319928496941406	0.000477431756974099
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales......	Site	SJ	0.695417187022688	0.191124304906239	216	22	0.000343683785255719	0.000505111017724315
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.2	Site	SJ	0.56790631377639	0.15660148989985	216	22	0.00035922407557377	0.00052007067657695
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Didymosphaeriaceae..g__Paraphaeosphaeria..	Site	SJ	0.804033137796968	0.222407708069718	216	23	0.000374325596919038	0.000533964454428628
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Trichomeriaceae..g__Knufia..	Site	SJ	0.453834586006989	0.128062724865721	216	23	0.000484136384456069	0.000680597525974473
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiales_fam_Incertae_sedis..g__Leptodophora..s__Leptodophora_orchidicola	Site	SJ	0.699026429368226	0.209208826625128	216	24	0.000983999126500658	0.00136354164672234
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Basidioascus..s__Basidioascus_undulatus	Site	SJ	0.66954868301923	0.209439749680867	216	24	0.0015996519553734	0.00218543999536929
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	Site	SJ	0.802066926211602	0.257373814950609	216	23	0.00208218339667004	0.00280516374273602
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae..g__Tomentella..s__Tomentella_galzinii	Site	SJ	0.69713216230028	0.233770283103306	216	24	0.00319436854179799	0.00424457189800555
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Exophiala..s__Exophiala_xenobiotica	Site	SJ	0.740061169968269	0.256690868136468	216	34	0.00433989536081001	0.00568878175673745
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	Site	SJ	-0.919938619018045	0.335626561734087	216	62	0.00664388902284936	0.00859276313621851
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Cantharellula..s__Cantharellula_sp	Site	SJ	0.711834500808728	0.265369652932071	216	22	0.00787968257310147	0.01005696328409
k__Fungi..p__Basidiomycota...........1	Site	SJ	-0.560231553212791	0.215718833882685	216	28	0.0100552472801735	0.0126669998204783
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Chaetothyriales_fam_Incertae_sedis..g__Sarcinomyces..s__Sarcinomyces_crustaceus	Site	SJ	0.426381478150654	0.168800266910575	216	31	0.0122623739050623	0.015249362420398
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	Site	SJ	-0.781182296804344	0.315998849996482	216	27	0.0142118277032909	0.0174499656610027
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...2	Site	SJ	0.398502614379201	0.164966968352752	216	28	0.016546751872124	0.0200629366449503
k__Fungi..p__Ascomycota..........	Site	SJ	0.514385504863849	0.219787876886018	216	66	0.0201849751728393	0.0241721307625359
