feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Fungi..p__Ascomycota..c__Lecanoromycetes..o__Trapeliales..f__Trapeliaceae..g__Placynthiella..s__Placynthiella_oligotropha.1	Site	TP	1.0574799838949	0.351307428662024	52	11	0.0040851391170711	0.0203063473725727
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum	Site	TP	-1.09819425424572	0.369028443676208	52	9	0.00449162717747256	0.0208581747972617
k__Fungi..p__Ascomycota..c__Orbiliomycetes..o__Orbiliales......	Site	TP	1.05028012926031	0.353334987595547	52	9	0.00453438582549168	0.0208581747972617
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_mucosus	Site	TP	-2.57585131717155	0.87262700254896	52	11	0.00479984597105041	0.0215407721627628
k__Fungi.............3	Site	TP	1.45675628771167	0.496041067367612	52	12	0.00500272476742313	0.0219166989810918
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Hyaloscyphaceae....	Site	TP	1.05259972925344	0.362962799236479	52	10	0.0055313445338605	0.0236690091681473
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....2	Site	TP	1.95327632268751	0.684232544213474	52	14	0.00625486830068589	0.0255754614961379
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...3	Site	TP	-0.803991706846701	0.281440913316222	52	8	0.0062211492855985	0.0255754614961379
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola.2	Site	TP	0.770805189362882	0.272229169455962	52	8	0.00665899761413531	0.0266359904565412
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Clavariaceae..g__Ramariopsis..s__Ramariopsis_sp	Site	TP	-0.829438219188789	0.299289386422999	52	7	0.00781882209278682	0.030609856703676
k__Fungi..p__Ascomycota...........2	Site	TP	1.28221836751754	0.464567562614316	52	14	0.00805741692617549	0.0307649575054591
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Mycenaceae..g__Mycena..s__Mycena_flavoalba	Site	TP	-1.263669783833	0.458893856483164	52	9	0.00819284194438857	0.0307649575054591
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.1	Site	TP	1.52352162773247	0.558142107746707	52	11	0.00873086770477601	0.0321251922406929
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__unidentified..s__Mytilinidiaceae_sp	Site	TP	-0.58045076185648	0.213232126389134	52	7	0.00890426524062683	0.0321251922406929
k__Fungi.............17	Site	TP	0.929464706875828	0.34414491745987	52	8	0.00941728935645772	0.0333227161843888
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp.1	Site	TP	1.44430640886677	0.539540592756535	52	13	0.0100227904879371	0.0341517305514893
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Lentitheciaceae..g__unidentified..s__Lentitheciaceae_sp	Site	TP	0.869805476128371	0.324418157897969	52	10	0.00991360626378615	0.0341517305514893
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Mollisiaceae..g__Phialocephala..s__Phialocephala_helvetica	Site	TP	-0.842130131744266	0.316847449143734	52	9	0.0105320682387936	0.0350703645925686
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.3	Site	TP	-1.26661055561009	0.477481620101311	52	7	0.0106735892238252	0.0350703645925686
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii.1	Site	TP	-0.541444307105946	0.206362862643185	52	6	0.0115015628301161	0.0368947763642372
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_lanatum.1	Site	TP	-0.695793443771393	0.265627261397262	52	7	0.0116298751582922	0.0368947763642372
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_minutissima.2	Site	TP	-0.489475195240848	0.187753368508226	52	6	0.0120067961736163	0.0374449236600915
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales..f__Helotiaceae..g__Meliniomyces..s__Meliniomyces_sp.1	Site	TP	-0.920961673419682	0.354867527358301	52	6	0.0123746060181308	0.0379487917889346
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp.3	Site	TP	-0.77979127181327	0.302522191953437	52	9	0.0129428559764259	0.0390407458961042
k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp	Site	TP	-0.894627646594374	0.35024014398784	52	9	0.0137322547987844	0.0404706382921884
k__Fungi.............11	Site	TP	0.673285524732245	0.263954736312114	52	7	0.0138567946326515	0.0404706382921884
k__Fungi.............6	Site	TP	-0.661356688069722	0.261783907259899	52	7	0.0147376697007584	0.0410868367415082
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales.......3	Site	TP	-0.838782889178605	0.331661713161443	52	6	0.0146383488559339	0.0410868367415082
k__Fungi..p__Basidiomycota..c__Tremellomycetes..o__Filobasidiales..f__unidentified..g__unidentified..s__Filobasidiales_sp.1	Site	TP	0.847298222126338	0.334706784501765	52	7	0.0145489033479157	0.0410868367415082
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.5	Site	TP	-1.2490255951052	0.497035863854789	52	14	0.0152423413081646	0.0418595641895863
k__Fungi..p__Basidiomycota..c__Microbotryomycetes..o__Microbotryales..f__unidentified..g__unidentified..s__Microbotryales_sp.1	Site	TP	-1.82821077873601	0.74017846452352	52	22	0.0169693221288644	0.0441016876293749
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Mortierella..s__Mortierella_globalpina	Site	TP	0.404203366516486	0.163258999032308	52	6	0.0167230251889009	0.0441016876293749
k__Fungi.............2	Site	TP	-0.496795871205825	0.202598578523459	52	6	0.0177365482857269	0.0441016876293749
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_laetus	Site	TP	0.417245857539841	0.169281118955917	52	6	0.0171876214379543	0.0441016876293749
k__Fungi.............10	Site	TP	-0.723305642783759	0.29375234416803	52	9	0.0172950785488832	0.0441016876293749
k__Fungi..p__Ascomycota..c__Leotiomycetes.........3	Site	TP	0.420737102836987	0.171523218775977	52	6	0.0177003352342392	0.0441016876293749
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Trechisporales..f__Hydnodontaceae..g__Luellia..s__Luellia_sp	Site	TP	0.538683932971988	0.218384574998018	52	6	0.0171082459092522	0.0441016876293749
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Phaeomoniellales..f__Phaeomoniellaceae..g__Neophaeomoniella..s__Neophaeomoniella_constricta	Site	TP	0.501199508249934	0.205990359686841	52	6	0.0185878701827557	0.0456022415150272
k__Fungi.............13	Site	TP	-1.19032861873541	0.490527559300856	52	9	0.0188871080023217	0.0457266825319368
k__Fungi.............5	Site	TP	0.958550425156451	0.398419527386462	52	6	0.0198727713883281	0.0474615103957612
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Byssocorticiaceae..g__Leptosporomyces..s__Leptosporomyces_galzinii	Site	TP	0.671516211001729	0.279701373051677	52	6	0.0201195533199422	0.0474615103957612
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp	Site	TP	-1.19876976350338	0.501316806717057	52	6	0.0205958863048218	0.0479701655707242
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Lycoperdon..s__Lycoperdon_perlatum	Site	TP	-1.01358988309268	0.426320289718834	52	6	0.0212944187831046	0.0489771632011405
